date,sentiment_index_bert,total_articles,avg_pos_score,avg_neg_score,avg_neu_score,시가,고가,저가,KOSPI_종가,KOSPI_거래량,거래대금,상장시가총액,KOSPI_등락률,R_t+1,Volume_t+1,log_Volume_t,log_Volume_t+1,Volatility_t,Volatility_t+1
2020-01-03,0.218860165,27,0.2732421,0.14712773,0.5796302,2192.58,2203.38,2165.39,2176.46,631562785,5.76366E+12,1.4623E+15,0.000593057,-0.009827886,592670719,20.26370792,20.20014952,0.000593057,0.009827886
2020-01-06,0.43820488,57,0.5190814,0.08087656,0.40004197,2154.97,2164.42,2149.95,2155.07,592670719,5.15654E+12,1.44839E+15,-0.009827886,0.009498531,568235609,20.20014952,20.1580467,0.009827886,0.009498531
2020-01-07,0.2572611,25,0.33567822,0.07841713,0.58590466,2166.6,2181.62,2164.27,2175.54,568235609,5.14351E+12,1.4623E+15,0.009498531,-0.011137465,913830628,20.1580467,20.6331558,0.009498531,0.011137465
2020-01-08,0.15592027,55,0.23277767,0.076857395,0.69036496,2156.27,2162.32,2137.72,2151.31,913830628,8.75072E+12,1.44663E+15,-0.011137465,0.016334234,592603655,20.6331558,20.20003636,0.011137465,0.016334234
2020-01-09,0.21370856,43,0.24594799,0.032239422,0.7218126,2182.2,2186.45,2172.16,2186.45,592603655,7.26159E+12,1.47081E+15,0.016334234,0.009119806,594536948,20.20003636,20.20329342,0.016334234,0.009119806
2020-01-10,0.366191343,30,0.35846397,0.06953819,0.5719978,2189.48,2206.92,2188.1,2206.39,594536948,6.4593E+12,1.48406E+15,0.009119806,0.010365348,488288759,20.20329342,20.00641751,0.009119806,0.010365348
2020-01-13,0.5241105,19,0.54414225,0.020031746,0.435826,2204.49,2230.43,2204.49,2229.26,488288759,6.21478E+12,1.49997E+15,0.010365348,0.004315333,835899254,20.00641751,20.54401866,0.010365348,0.004315333
2020-01-14,0.16249129,16,0.25699756,0.09450627,0.64849615,2243.06,2250.79,2232.94,2238.88,835899254,7.29423E+12,1.50653E+15,0.004315333,-0.00352855,746156323,20.54401866,20.43044569,0.004315333,0.00352855
2020-01-15,0.43970653,21,0.4887873,0.04908077,0.46213195,2229.8,2238.21,2223.39,2230.98,746156323,5.94635E+12,1.50105E+15,-0.00352855,0.007651346,808331797,20.43044569,20.51048317,0.00352855,0.007651346
2020-01-16,0.29265162,24,0.34016097,0.04750933,0.61232966,2231.93,2249.09,2225.41,2248.05,808331797,6.20447E+12,1.51315E+15,0.007651346,0.001120972,580816395,20.51048317,20.17994525,0.007651346,0.001120972
2020-01-17,0.047741116,15,0.16299288,0.005159141,0.831848,2261.57,2268.71,2245.58,2250.57,580816395,5.44438E+12,1.5153E+15,0.001120972,0.005363086,545491231,20.17994525,20.11719729,0.001120972,0.005363086
2020-01-20,0.29406667,28,0.3260353,0.031968616,0.641996,2261.4,2277.23,2258.09,2262.64,545491231,5.9504E+12,1.52438E+15,0.005363086,-0.010143019,770319899,20.11719729,20.46231644,0.005363086,0.010143019
2020-01-21,0.028310457,42,0.054385405,0.02607495,0.9195397,2259.81,2266.31,2238.25,2239.69,770319899,5.56955E+12,1.50841E+15,-0.010143019,0.012305274,608509908,20.46231644,20.22652375,0.010143019,0.012305274
2020-01-22,0.20133832,34,0.23367795,0.032339625,0.73398244,2238.53,2269.27,2235.13,2267.25,608509908,6.36562E+12,1.5268E+15,0.012305274,-0.00931525,509608911,20.22652375,20.04915415,0.012305274,0.00931525
2020-01-23,0.064246839,13,0.3120848,0.07181896,0.6160962,2254.54,2260.63,2241.94,2246.13,509608911,6.7901E+12,1.51263E+15,-0.00931525,-0.03090204,808878835,20.04915415,20.51115969,0.00931525,0.03090204
2020-01-28,0.09899249,15,0.13198967,0.03299718,0.83501315,2192.22,2199.93,2166.23,2176.72,808878835,8.81823E+12,1.46608E+15,-0.03090204,0.003932522,692300723,20.51115969,20.35553099,0.03090204,0.003932522
2020-01-29,-0.04926316,9,0.17166851,0.2209317,0.6073998,2188.18,2195.45,2172.33,2185.28,692300723,6.58995E+12,1.47217E+15,0.003932522,-0.017059599,602838388,20.35553099,20.21715971,0.003932522,0.017059599
2020-01-30,0.1409944,29,0.25027812,0.10928373,0.64043814,2181.54,2187.45,2139.72,2148,602838388,7.1052E+12,1.44651E+15,-0.017059599,-0.013496276,710507814,20.21715971,20.3814905,0.017059599,0.013496276
2020-01-31,0.160179643,12,0.33030626,0.20058064,0.4691131,2160.6,2167.23,2119.01,2119.01,710507814,7.22669E+12,1.42705E+15,-0.013496276,-6.13E-05,836699550,20.3814905,20.5449756,0.013496276,6.13E-05
2020-02-03,0.14737093,5,0.33176404,0.18439312,0.48384285,2086.61,2126.73,2082.74,2118.88,836699550,8.0687E+12,1.42713E+15,-6.13E-05,0.018415389,624641660,20.5449756,20.2526887,6.13E-05,0.018415389
2020-02-04,-0.025956178,11,0.1625069,0.18846308,0.64903,2121.22,2162.32,2120.53,2157.9,624641660,7.79118E+12,1.45424E+15,0.018415389,0.003582186,574395954,20.2526887,20.16882953,0.018415389,0.003582186
2020-02-05,0.23334308,23,0.32543907,0.09209598,0.582465,2177.26,2181.52,2154.88,2165.63,574395954,7.73628E+12,1.46024E+15,0.003582186,0.028772228,695216238,20.16882953,20.35973349,0.003582186,0.028772228
2020-02-06,0.55672497,11,0.5908393,0.034114316,0.37504637,2184.77,2229.99,2182.25,2227.94,695216238,8.33474E+12,1.50146E+15,0.028772228,-0.007177033,800342334,20.35973349,20.50055011,0.028772228,0.007177033
2020-02-07,0.199825533,10,0.14523898,0.00069455,0.8540665,2221.49,2223.92,2198.14,2211.95,800342334,8.81317E+12,1.49101E+15,-0.007177033,-0.004918737,609566457,20.50055011,20.22825854,0.007177033,0.004918737
2020-02-10,0.5971693,22,0.6578352,0.06066592,0.28149888,2185.63,2203.39,2180.51,2201.07,609566457,5.47106E+12,1.48385E+15,-0.004918737,0.010017855,526211397,20.22825854,20.08121359,0.004918737,0.010017855
2020-02-11,0.7303722,18,0.7641288,0.03375661,0.20211458,2213.5,2233.32,2211.25,2223.12,526211397,6.6112E+12,1.49834E+15,0.010017855,0.006864227,632462739,20.08121359,20.26513187,0.010017855,0.006864227
2020-02-12,-0.016298335,12,0.25876078,0.27505913,0.4661801,2225.95,2242.24,2214.77,2238.38,632462739,6.8922E+12,1.50835E+15,0.006864227,-0.002421394,638666394,20.26513187,20.2748928,0.006864227,0.002421394
2020-02-13,0.1943674,19,0.3913775,0.19701008,0.41161242,2245.72,2255.49,2230.3,2232.96,638666394,8.1212E+12,1.5053E+15,-0.002421394,0.004760497,597224094,20.2748928,20.20780297,0.002421394,0.004760497
2020-02-14,0.257092432,20,0.48601452,0.010204315,0.5037812,2232.71,2251.5,2221.9,2243.59,597224094,6.37957E+12,1.51125E+15,0.004760497,-0.000632914,458247876,20.20780297,19.94292081,0.004760497,0.000632914
2020-02-17,0.33750436,16,0.44309235,0.105588,0.45131966,2243.07,2250.05,2230.26,2242.17,458247876,5.6392E+12,1.51011E+15,-0.000632914,-0.014847224,470424959,19.94292081,19.96914701,0.000632914,0.014847224
2020-02-18,0.1984586,15,0.3984698,0.20001121,0.401519,2225.98,2232.93,2205.21,2208.88,470424959,6.41145E+12,1.48744E+15,-0.014847224,0.000660968,591155345,19.96914701,20.19758939,0.014847224,0.000660968
2020-02-19,-0.000711715,10,0.30031717,0.3010289,0.39865395,2222.51,2226,2191.2,2210.34,591155345,7.10703E+12,1.48845E+15,0.000660968,-0.006713899,709563653,20.19758939,20.38016077,0.000660968,0.006713899
2020-02-20,0.7827583,14,0.7830904,0.000332124,0.21657744,2223.55,2228.18,2186.72,2195.5,709563653,7.67767E+12,1.47857E+15,-0.006713899,-0.014875882,635474020,20.38016077,20.26988177,0.006713899,0.014875882
2020-02-21,0.354833425,12,0.3504374,0.08181187,0.56775075,2165.65,2184.43,2160.28,2162.84,635474020,7.10586E+12,1.45669E+15,-0.014875882,-0.038745353,948620568,20.26988177,20.67051945,0.014875882,0.038745353
2020-02-24,0.2615097,22,0.33882964,0.07731993,0.58385044,2114.04,2120.06,2079.03,2079.04,948620568,9.31547E+12,1.40052E+15,-0.038745353,0.011817954,1565588378,20.67051945,21.17152755,0.038745353,0.011817954
2020-02-25,0.085921265,14,0.22159508,0.13567382,0.64273113,2075.55,2105.49,2071.5,2103.61,1565588378,8.95228E+12,1.41728E+15,0.011817954,-0.012759019,810937954,21.17152755,20.5137021,0.011817954,0.012759019
2020-02-26,0.2593124,20,0.28262573,0.023313334,0.6940609,2064.07,2089.64,2059.13,2076.77,810937954,8.06033E+12,1.39857E+15,-0.012759019,-0.010535591,562775389,20.5137021,20.14839115,0.012759019,0.010535591
2020-02-27,0.25624385,12,0.43206537,0.1758215,0.39211312,2073.87,2085.4,2049.15,2054.89,562775389,7.24117E+12,1.38378E+15,-0.010535591,-0.033033398,671551554,20.14839115,20.32510135,0.010535591,0.033033398
2020-02-28,-0.019274096,14,0.3602001,0.14232138,0.4974785,2020.17,2031.01,1980.82,1987.01,671551554,9.92796E+12,1.33772E+15,-0.033033398,0.007800665,528103441,20.32510135,20.08480274,0.033033398,0.007800665
2020-03-02,0.5188126,12,0.63422626,0.1154137,0.25036,1997.03,2017.07,1969.34,2002.51,528103441,7.811E+12,1.34811E+15,0.007800665,0.005812705,615692688,20.08480274,20.23825852,0.007800665,0.005812705
2020-03-03,0.25736237,16,0.26532838,0.007966016,0.7267056,2051.85,2051.85,2009.39,2014.15,615692688,8.68785E+12,1.35618E+15,0.005812705,0.022431299,606287025,20.23825852,20.22286407,0.005812705,0.022431299
2020-03-04,0.05403507,18,0.2812296,0.22719452,0.49157593,2005.81,2063.59,2005.81,2059.33,606287025,7.82919E+12,1.38694E+15,0.022431299,0.012591474,675205309,20.22286407,20.33052737,0.022431299,0.012591474
2020-03-05,0.1546136,12,0.25008956,0.09547594,0.6544345,2078.11,2089.08,2059.99,2085.26,675205309,7.95435E+12,1.40468E+15,0.012591474,-0.021599225,865588195,20.33052737,20.57891983,0.012591474,0.021599225
2020-03-06,0.28556296,8,0.42328903,0.13772605,0.4389849,2053.09,2062.57,2032.13,2040.22,865588195,7.23354E+12,1.37392E+15,-0.021599225,-0.041882738,666868332,20.57891983,20.31810318,0.021599225,0.041882738
2020-03-09,0.27165386,12,0.3554591,0.08380523,0.56073564,1981.02,1989.5,1946.9,1954.77,666868332,8.79694E+12,1.31643E+15,-0.041882738,0.004174404,638564334,20.31810318,20.27473299,0.041882738,0.004174404
2020-03-10,0.1487116,13,0.2772659,0.12855428,0.59417975,1942.85,1968.17,1934.72,1962.93,638564334,9.13369E+12,1.32148E+15,0.004174404,-0.027846128,679716263,20.27473299,20.33718601,0.004174404,0.027846128
2020-03-11,0.39888963,15,0.40153706,0.002647433,0.5958155,1965.67,1967.7,1898.27,1908.27,679716263,8.5981E+12,1.2849E+15,-0.027846128,-0.038747137,850344629,20.33718601,20.56115227,0.027846128,0.038747137
2020-03-12,0.1644782,15,0.42971486,0.2652367,0.30504844,1887.97,1897.23,1808.56,1834.33,850344629,1.131E+13,1.23535E+15,-0.038747137,-0.034284998,1035277623,20.56115227,20.75793546,0.038747137,0.034284998
2020-03-13,0.078593347,12,0.4429947,0.018314388,0.53869087,1722.68,1809.31,1680.6,1771.44,1035277623,1.33769E+13,1.19369E+15,-0.034284998,-0.031940117,682003596,20.75793546,20.34054549,0.034284998,0.031940117
2020-03-16,0.21395352,18,0.32879075,0.11483722,0.55637205,1805.43,1805.43,1714.38,1714.86,682003596,8.59383E+12,1.15522E+15,-0.031940117,-0.024736713,649779162,20.34054549,20.29214311,0.031940117,0.024736713
2020-03-17,0.3936747,7,0.48665395,0.0929792,0.42036685,1640.84,1722.97,1637.88,1672.44,649779162,9.70908E+12,1.1262E+15,-0.024736713,-0.048575734,728007845,20.29214311,20.40582238,0.024736713,0.048575734
2020-03-18,-0.016349537,15,0.2176937,0.23404323,0.548263,1686.12,1693.95,1591.12,1591.2,728007845,9.57639E+12,1.07179E+15,-0.048575734,-0.083936652,977674546,20.40582238,20.7006874,0.048575734,0.083936652
2020-03-19,0.002367288,10,0.20120522,0.19883795,0.5999568,1626.09,1626.09,1439.43,1457.64,977674546,1.19325E+13,9.8217E+14,-0.083936652,0.074442249,817021497,20.7006874,20.52117597,0.083936652,0.074442249
2020-03-20,-0.16344688,10,0.3586851,0.18891224,0.45240265,1498.49,1566.82,1466.48,1566.15,817021497,1.0633E+13,1.05489E+15,0.074442249,-0.053436772,647528307,20.52117597,20.28867307,0.074442249,0.053436772
2020-03-23,0.28998655,10,0.4465168,0.15653023,0.396953,1474.45,1516.75,1458.41,1482.46,647528307,9.64527E+12,9.9845E+14,-0.053436772,0.086012439,679288486,20.28867307,20.33655647,0.053436772,0.086012439
2020-03-24,0.16275422,23,0.3944842,0.23172994,0.37378588,1523.69,1609.97,1508.68,1609.97,679288486,1.04814E+13,1.0837E+15,0.086012439,0.058876873,872808831,20.33655647,20.58722711,0.086012439,0.058876873
2020-03-25,0.5155539,17,0.51697683,0.001422921,0.4816003,1668.19,1707.64,1645.28,1704.76,872808831,1.26123E+13,1.14771E+15,0.058876873,-0.010863699,992473707,20.58722711,20.71571108,0.058876873,0.010863699
2020-03-26,0.31941783,13,0.32173854,0.002320668,0.6759408,1699.11,1735.75,1679.23,1686.24,992473707,1.23742E+13,1.13574E+15,-0.010863699,0.018674685,1077526545,20.71571108,20.79793402,0.010863699,0.018674685
2020-03-27,-0.083156889,16,0.06124608,0.11043427,0.82831967,1756.07,1759.05,1668.21,1717.73,1077526545,1.28519E+13,1.15658E+15,0.018674685,-0.00035512,767776797,20.79793402,20.45900962,0.018674685,0.00035512
2020-03-30,0.4947546,17,0.52802134,0.033266686,0.438712,1670.34,1729.63,1659.95,1717.12,767776797,9.08105E+12,1.15563E+15,-0.00035512,0.02185054,1037488156,20.45900962,20.7600684,0.00035512,0.02185054
2020-03-31,0.29444656,15,0.36708102,0.07263444,0.56028455,1739.29,1757.81,1722.62,1754.64,1037488156,1.39054E+13,1.17973E+15,0.02185054,-0.039426891,1243590730,20.7600684,20.94126878,0.02185054,0.039426891
2020-04-01,0.34998068,20,0.45008713,0.10010642,0.44980645,1737.28,1762.44,1685.37,1685.46,1243590730,1.21105E+13,1.13394E+15,-0.039426891,0.023376408,766313445,20.94126878,20.45710184,0.039426891,0.023376408
2020-04-02,0.2042105,14,0.34610507,0.14189456,0.5120004,1693.53,1726.76,1664.13,1724.86,766313445,1.01522E+13,1.15999E+15,0.023376408,0.000336259,1000086507,20.45710184,20.72335234,0.023376408,0.000336259
2020-04-03,-0.124727434,7,0.19315873,0.11519671,0.69164455,1731.17,1743.91,1706.68,1725.44,1000086507,1.01537E+13,1.16074E+15,0.000336259,0.03850612,1219388574,20.72335234,20.9216154,0.000336259,0.03850612
2020-04-06,0.12358766,15,0.27311364,0.14952597,0.5773604,1745.25,1794.19,1742.67,1791.88,1219388574,1.09575E+13,1.205E+15,0.03850612,0.017702078,951738564,20.9216154,20.67380094,0.03850612,0.017702078
2020-04-07,0.24943179,13,0.40155777,0.15212598,0.44631624,1826.72,1838.97,1791.92,1823.6,951738564,1.16289E+13,1.22652E+15,0.017702078,-0.009026102,907493916,20.67380094,20.62619742,0.017702078,0.009026102
2020-04-08,-0.20248109,9,0.11718801,0.3196691,0.5631429,1815.75,1842.16,1801.8,1807.14,907493916,1.11265E+13,1.21586E+15,-0.009026102,0.016086191,920570686,20.62619742,20.64050435,0.009026102,0.016086191
2020-04-09,0.23421602,23,0.28172502,0.047508996,0.67076594,1838.09,1839.33,1818.3,1836.21,920570686,1.05174E+13,1.23533E+15,0.016086191,0.013337254,992548388,20.64050435,20.71578632,0.016086191,0.013337254
2020-04-10,0.15002878,11,0.27492347,0.039883092,0.6851935,1835.76,1861.1,1824.43,1860.7,992548388,1.201E+13,1.25145E+15,0.013337254,-0.018777879,1017751537,20.71578632,20.74086166,0.013337254,0.018777879
2020-04-13,0.3953396,13,0.4737803,0.078440696,0.447779,1853.3,1853.3,1825.76,1825.76,1017751537,9.5167E+12,1.22823E+15,-0.018777879,0.0171545,886766248,20.74086166,20.60309198,0.018777879,0.0171545
2020-04-14,0.438725465,22,0.5686828,0.050173108,0.38114408,1846.41,1864.46,1837.17,1857.08,886766248,9.99585E+12,1.24894E+15,0.0171545,-5.38E-06,878338050,20.60309198,20.5935421,0.0171545,5.38E-06
2020-04-16,0.29616037,10,0.39753908,0.10137872,0.5010822,1839.51,1862.23,1828.13,1857.07,878338050,1.07108E+13,1.24888E+15,-5.38E-06,0.030941214,1667459582,20.5935421,21.2345671,5.38E-06,0.030941214
2020-04-17,0.074242038,6,0.3218073,0.17824626,0.49994645,1893.31,1926.02,1893.19,1914.53,1667459582,1.41277E+13,1.28791E+15,0.030941214,-0.008445937,1087463349,21.2345671,20.80711362,0.030941214,0.008445937
2020-04-20,0.20488285,22,0.2052248,0.000341942,0.79443324,1908.34,1925.25,1893.17,1898.36,1087463349,1.19159E+13,1.27693E+15,-0.008445937,-0.009998104,1174293762,20.80711362,20.88393275,0.008445937,0.009998104
2020-04-21,0.5147564,19,0.62687916,0.11212281,0.26099804,1886.78,1898.32,1841.66,1879.38,1174293762,1.38632E+13,1.26369E+15,-0.009998104,0.008923156,820359973,20.88393275,20.52525379,0.009998104,0.008923156
2020-04-22,0.31968042,9,0.43378484,0.11410444,0.4521107,1855.51,1897.9,1844.85,1896.15,820359973,9.42867E+12,1.27479E+15,0.008923156,0.009798803,683719714,20.52525379,20.34305862,0.008923156,0.009798803
2020-04-23,0.66558075,21,0.73926806,0.07368734,0.18704456,1907.45,1923.53,1895.98,1914.73,683719714,9.12427E+12,1.28702E+15,0.009798803,-0.013432703,933917234,20.34305862,20.65489838,0.009798803,0.013432703
2020-04-24,0.184940063,15,0.5547193,0.002106535,0.44317406,1906.07,1908.29,1880.71,1889.01,933917234,9.64734E+12,1.27116E+15,-0.013432703,0.017871795,735662975,20.65489838,20.41628266,0.013432703,0.017871795
2020-04-27,0.090574495,12,0.17425556,0.08368108,0.74206334,1897.06,1929.82,1894.62,1922.77,735662975,8.17167E+12,1.29332E+15,0.017871795,0.00588734,1173476059,20.41628266,20.88323617,0.017871795,0.00588734
2020-04-28,0.43288508,24,0.5019521,0.06906699,0.42898095,1931.25,1941.79,1911.63,1934.09,1173476059,1.03751E+13,1.3005E+15,0.00588734,0.006964516,1984181619,20.88323617,21.40847238,0.00588734,0.006964516
2020-04-29,0.48048974,19,0.35175762,0.09571267,0.55252975,1936.89,1957.51,1934.31,1947.56,1984181619,1.05251E+13,1.30918E+15,0.006964516,-0.026797634,1146855467,21.40847238,20.86028966,0.006964516,0.026797634
2020-05-04,0.22214939,10,0.20024467,0.008195501,0.7915598,1906.42,1918.66,1894.29,1895.37,1146855467,1.02619E+13,1.27421E+15,-0.026797634,0.017616613,1082526836,20.86028966,20.80256381,0.026797634,0.017616613
2020-05-06,0.48988613,26,0.57407355,0.084187396,0.34173903,1919.45,1928.76,1902.55,1928.76,1082526836,8.5507E+12,1.29656E+15,0.017616613,-7.78E-05,775657990,20.80256381,20.46922225,0.017616613,7.78E-05
2020-05-07,0.37861246,21,0.51699495,0.13838251,0.34462255,1922,1938.5,1918.57,1928.61,775657990,7.38334E+12,1.2961E+15,-7.78E-05,0.008923525,784772658,20.46922225,20.48090463,7.78E-05,0.008923525
2020-05-08,0.25069069,12,0.39238265,0.08360163,0.52401567,1944.94,1956.89,1942.54,1945.82,784772658,7.94157E+12,1.3074E+15,0.008923525,-0.005355069,591282994,20.48090463,20.1978053,0.008923525,0.005355069
2020-05-11,-0.2089695,9,0.19230537,0.40127486,0.40641975,1953.51,1960.46,1932.87,1935.4,591282994,7.75276E+12,1.30077E+15,-0.005355069,-0.006835796,799930033,20.1978053,20.50003482,0.005355069,0.006835796
2020-05-12,0.21076238,23,0.21939018,0.008627799,0.771982,1938.62,1938.62,1905.17,1922.17,799930033,9.6819E+12,1.29157E+15,-0.006835796,0.009494478,618783618,20.50003482,20.2432662,0.006835796,0.009494478
2020-05-13,0.52912605,19,0.5827024,0.053576276,0.36372137,1897.5,1940.42,1897.24,1940.42,618783618,9.01231E+12,1.30346E+15,0.009494478,-0.007967347,760646303,20.2432662,20.44967903,0.009494478,0.007967347
2020-05-14,0.22611524,17,0.33642045,0.11030523,0.55327433,1922.44,1931.43,1913.49,1924.96,760646303,9.46902E+12,1.29288E+15,-0.007967347,0.00120522,866357217,20.44967903,20.57980787,0.007967347,0.00120522
2020-05-15,-0.34238983,12,0.37544668,0.20241968,0.4221336,1937.63,1938.59,1913.21,1927.28,866357217,9.72331E+12,1.29462E+15,0.00120522,0.005100452,761695993,20.57980787,20.45105808,0.00120522,0.005100452
2020-05-18,0.724913,20,0.73809487,0.013181848,0.24872327,1934.51,1943.07,1921.14,1937.11,761695993,9.39431E+12,1.30193E+15,0.005100452,0.022456133,773414630,20.45105808,20.46632585,0.005100452,0.022456133
2020-05-19,0.14722893,16,0.14866804,0.001439104,0.84989285,1977.47,1983.77,1968.59,1980.61,773414630,1.19183E+13,1.33184E+15,0.022456133,0.004559201,699446970,20.46632585,20.36580054,0.022456133,0.004559201
2020-05-20,0.2917757,17,0.35309735,0.061321646,0.585581,1972.12,1992.2,1972.12,1989.64,699446970,8.24863E+12,1.3377E+15,0.004559201,0.004357572,601199346,20.36580054,20.21443713,0.004559201,0.004357572
2020-05-21,0.48212644,36,0.5200625,0.037936036,0.44200146,2003.2,2004.95,1993,1998.31,601199346,8.637E+12,1.34356E+15,0.004357572,-0.014101916,847467288,20.21443713,20.5577628,0.004357572,0.014101916
2020-05-22,0.548223557,13,0.23343998,0.14913441,0.6174256,2001.6,2002.65,1961.4,1970.13,847467288,9.50977E+12,1.3243E+15,-0.014101916,0.0124205,641458990,20.5577628,20.27925581,0.014101916,0.0124205
2020-05-25,0.25637466,20,0.41164154,0.15526691,0.4330915,1980.51,1994.9,1967.84,1994.6,641458990,7.96032E+12,1.34083E+15,0.0124205,0.017637622,1017804023,20.27925581,20.74091323,0.0124205,0.017637622
2020-05-26,0.39782733,14,0.56847376,0.17064644,0.2608798,2001,2029.89,1997.94,2029.78,1017804023,1.25453E+13,1.36374E+15,0.017637622,0.000699583,1178847686,20.74091323,20.88780326,0.017637622,0.000699583
2020-05-27,0.19713102,11,0.34139684,0.14426583,0.5143373,2027.9,2043.44,2019.82,2031.2,1178847686,1.26351E+13,1.36468E+15,0.000699583,-0.001309571,1172134329,20.88780326,20.88209214,0.000699583,0.001309571
2020-05-28,0.39341953,21,0.49257964,0.099160105,0.40826026,2047.08,2054.52,2003.75,2028.54,1172134329,1.44792E+13,1.36329E+15,-0.001309571,0.000522543,1086214531,20.88209214,20.80596458,0.001309571,0.000522543
2020-05-29,0.394598196,20,0.52789134,0.054871835,0.4172368,2018.37,2038.89,2006.62,2029.6,1086214531,1.40846E+13,1.36345E+15,0.000522543,0.017481277,997348462,20.80596458,20.72061078,0.000522543,0.017481277
2020-06-01,0.55489385,17,0.55651087,0.001617026,0.4418721,2037.04,2065.38,2035.63,2065.08,997348462,9.83966E+12,1.38748E+15,0.017481277,0.010706607,1000332119,20.72061078,20.7235979,0.017481277,0.010706607
2020-06-02,0.25171652,19,0.38606074,0.13434422,0.47959504,2061.45,2089.43,2059.14,2087.19,1000332119,1.02329E+13,1.40206E+15,0.010706607,0.028655752,1152001392,20.7235979,20.86476661,0.010706607,0.028655752
2020-06-03,0.29485774,10,0.29550818,0.000650426,0.7038414,2108.55,2156.55,2107.69,2147,1152001392,1.69988E+13,1.44287E+15,0.028655752,0.001946903,1393307839,20.86476661,21.0549465,0.028655752,0.001946903
2020-06-04,0.2721545,25,0.3530061,0.080851585,0.5661423,2181.64,2191,2139.68,2151.18,1393307839,1.6034E+13,1.44626E+15,0.001946903,0.014266589,854591430,21.0549465,20.56613405,0.001946903,0.014266589
2020-06-05,0.452178005,25,0.32004112,0.08207481,0.59788406,2151.17,2187.25,2138.18,2181.87,854591430,1.27789E+13,1.46677E+15,0.014266589,0.00110914,854035253,20.56613405,20.56548303,0.014266589,0.00110914
2020-06-08,0.12008355,11,0.41500846,0.2949249,0.29006666,2215.6,2217.21,2174.96,2184.29,854035253,1.31455E+13,1.46871E+15,0.00110914,0.002119682,817085488,20.56548303,20.52125429,0.00110914,0.002119682
2020-06-09,0.40536472,17,0.46472612,0.059361394,0.47591248,2206.23,2212.17,2166.01,2188.92,817085488,1.46899E+13,1.47205E+15,0.002119682,0.003092849,706294077,20.52125429,20.37554225,0.002119682,0.003092849
2020-06-10,0.24508989,17,0.24684668,0.001756768,0.7513966,2187.91,2200.68,2178.12,2195.69,706294077,1.28882E+13,1.47671E+15,0.003092849,-0.008612327,827381476,20.37554225,20.53377642,0.003092849,0.008612327
2020-06-11,0.021495162,12,0.10607409,0.084578924,0.809347,2184.36,2200.72,2148.51,2176.78,827381476,1.69871E+13,1.46439E+15,-0.008612327,-0.020433852,689896760,20.53377642,20.35205252,0.008612327,0.020433852
2020-06-12,-0.151063133,16,0.4168896,0.041449845,0.54166055,2088.24,2137.12,2084.63,2132.3,689896760,1.49608E+13,1.43409E+15,-0.020433852,-0.047591802,1072277727,20.35205252,20.79305094,0.020433852,0.047591802
2020-06-15,0.16114205,11,0.34306863,0.1819266,0.47500476,2114.41,2129.67,2030.82,2030.82,1072277727,1.82425E+13,1.36618E+15,-0.047591802,0.052801331,973638914,20.79305094,20.69655107,0.047591802,0.052801331
2020-06-16,0.27807027,20,0.38570654,0.10763629,0.5066572,2091.09,2138.08,2079.02,2138.05,973638914,1.38371E+13,1.4377E+15,0.052801331,0.001403148,927515701,20.69655107,20.64802028,0.052801331,0.001403148
2020-06-17,0.237958,20,0.42476264,0.18680465,0.38843268,2133.18,2154.37,2105.26,2141.05,927515701,1.54584E+13,1.44003E+15,0.001403148,-0.003535648,767184256,20.64802028,20.45823756,0.001403148,0.003535648
2020-06-18,-0.044972453,15,0.21467179,0.2596442,0.525684,2134.35,2145.13,2120.29,2133.48,767184256,1.10899E+13,1.43552E+15,-0.003535648,0.003674747,1079452697,20.45823756,20.79971999,0.003535648,0.003674747
2020-06-19,0.17569929,19,0.18233071,0.05820698,0.7594623,2153.09,2153.57,2108.91,2141.32,1079452697,1.23005E+13,1.44108E+15,0.003674747,-0.006813554,789371970,20.79971999,20.48674821,0.003674747,0.006813554
2020-06-22,0.1373749,25,0.34361312,0.20623823,0.4501486,2126.38,2142.88,2122.1,2126.73,789371970,1.00983E+13,1.43072E+15,-0.006813554,0.002120627,917567444,20.48674821,20.63723664,0.006813554,0.002120627
2020-06-23,0.37975746,21,0.47940087,0.09964339,0.42095575,2149.13,2158.15,2110.51,2131.24,917567444,1.34961E+13,1.43344E+15,0.002120627,0.014202999,913896139,20.63723664,20.63322749,0.002120627,0.014202999
2020-06-24,0.62405264,14,0.6254123,0.001359591,0.37322813,2145.93,2171.86,2143.91,2161.51,913896139,1.33248E+13,1.45395E+15,0.014202999,-0.022734107,1017720601,20.63322749,20.74083126,0.014202999,0.022734107
2020-06-25,0.37206802,16,0.37530604,0.003238036,0.6214559,2130.45,2143.33,2112.37,2112.37,1017720601,1.06926E+13,1.42087E+15,-0.022734107,0.010547395,761043656,20.74083126,20.45020128,0.022734107,0.010547395
2020-06-26,0.387099947,23,0.3653,0.21412785,0.42057216,2137.47,2142.04,2115.25,2134.65,761043656,9.82116E+12,1.43617E+15,0.010547395,-0.019286534,643155859,20.45020128,20.28189765,0.010547395,0.019286534
2020-06-29,0.13189879,12,0.25879914,0.12690033,0.61430055,2105.54,2120.5,2087.84,2093.48,643155859,9.02587E+12,1.40846E+15,-0.019286534,0.007093452,708604874,20.28189765,20.37880863,0.019286534,0.007093452
